Date,Station,Daily_AQI,Month,Year,Day_of_Week,Season,Lag_1_AQI,Rolling_Mean_3_AQI,Rolling_Mean_7_AQI
2017-12-28,Anand Vihar,451.0,12,2017,3,Winter,458.4347826086956,458.6171497584541,428.22877846790885
2017-12-29,Anand Vihar,453.875,12,2017,4,Winter,451.0,454.4365942028985,439.83592132505174
2017-12-30,Anand Vihar,480.9583333333333,12,2017,5,Winter,453.875,461.9444444444445,460.57996894409933
2017-12-31,Anand Vihar,499.70588235294116,12,2017,6,Winter,480.9583333333333,478.1797385620915,465.8236664230909
2018-01-01,Anand Vihar,469.125,1,2018,0,Winter,499.70588235294116,483.26307189542484,468.50223785166236
2018-01-02,Anand Vihar,463.875,1,2018,1,Winter,469.125,477.5686274509804,468.1391426135671
2018-01-03,Anand Vihar,434.4166666666667,1,2018,2,Winter,463.875,455.8055555555555,464.70798319327736
2018-01-04,Anand Vihar,472.4166666666667,1,2018,3,Winter,434.4166666666667,456.90277777777777,467.76750700280115
2018-01-05,Anand Vihar,439.5833333333333,1,2018,4,Winter,472.4166666666667,448.8055555555555,465.72584033613447
2018-01-06,Anand Vihar,470.7916666666667,1,2018,5,Winter,439.5833333333333,460.9305555555556,464.2734593837535
2018-01-07,Anand Vihar,438.3333333333333,1,2018,6,Winter,470.7916666666667,449.5694444444444,455.5059523809524
2018-01-08,Anand Vihar,368.7083333333333,1,2018,0,Winter,438.3333333333333,425.9444444444444,441.1607142857143
2018-01-09,Anand Vihar,448.625,1,2018,1,Winter,368.7083333333333,418.5555555555555,438.98214285714283
2018-01-10,Anand Vihar,442.2916666666667,1,2018,2,Winter,448.625,419.875,440.10714285714283
2018-01-11,Anand Vihar,380.0,1,2018,3,Winter,442.2916666666667,423.6388888888889,426.9047619047619
2018-01-12,Anand Vihar,401.0833333333333,1,2018,4,Winter,380.0,407.7916666666667,421.40476190476187
2018-01-13,Anand Vihar,430.5,1,2018,5,Winter,401.0833333333333,403.8611111111111,415.6488095238095
2018-01-14,Anand Vihar,447.3333333333333,1,2018,6,Winter,430.5,426.3055555555555,416.9345238095238
2018-01-15,Anand Vihar,436.0833333333333,1,2018,0,Winter,447.3333333333333,437.97222222222223,426.55952380952385
2018-01-16,Anand Vihar,353.5833333333333,1,2018,1,Winter,436.0833333333333,412.3333333333333,412.98214285714283
2018-01-17,Anand Vihar,440.4583333333333,1,2018,2,Winter,353.5833333333333,410.0416666666667,412.7202380952381
2018-01-18,Anand Vihar,500.0,1,2018,3,Winter,440.4583333333333,431.34722222222223,429.86309523809524
2018-01-19,Anand Vihar,446.4166666666667,1,2018,4,Winter,500.0,462.2916666666667,436.3392857142857
2018-01-20,Anand Vihar,377.53846153846155,1,2018,5,Winter,446.4166666666667,441.31837606837615,428.77335164835165
2018-01-21,Anand Vihar,361.8333333333333,1,2018,6,Winter,377.53846153846155,395.26282051282055,416.5590659340659
2018-01-22,Anand Vihar,359.7916666666667,1,2018,0,Winter,361.8333333333333,366.3878205128205,405.66025641025635
2018-01-23,Anand Vihar,369.0,1,2018,1,Winter,359.7916666666667,363.5416666666667,407.8626373626374
2018-01-24,Anand Vihar,329.0,1,2018,2,Winter,369.0,352.59722222222223,391.9400183150183
2018-01-25,Anand Vihar,381.1,1,2018,3,Winter,329.0,359.7,374.95430402930407
2018-01-26,Anand Vihar,353.6666666666667,1,2018,4,Winter,381.1,354.5888888888889,361.70430402930407
2018-01-27,Anand Vihar,389.2916666666667,1,2018,5,Winter,353.6666666666667,374.68611111111113,363.3833333333333
2018-01-28,Anand Vihar,381.1666666666667,1,2018,6,Winter,389.2916666666667,374.7083333333333,366.14523809523814
2018-01-29,Anand Vihar,394.1666666666667,1,2018,0,Winter,381.1666666666667,388.2083333333333,371.0559523809524
2018-01-30,Anand Vihar,326.8333333333333,1,2018,1,Winter,394.1666666666667,367.3888888888889,365.0321428571429
2018-01-31,Anand Vihar,326.9583333333333,1,2018,2,Winter,326.8333333333333,349.3194444444444,364.7404761904762
2018-02-01,Anand Vihar,409.5416666666667,2,2018,3,Winter,326.9583333333333,354.4444444444444,368.80357142857144
2018-02-02,Anand Vihar,322.3333333333333,2,2018,4,Winter,409.5416666666667,352.9444444444445,364.3273809523809
2018-02-03,Anand Vihar,270.6666666666667,2,2018,5,Winter,322.3333333333333,334.1805555555556,347.3809523809524
2018-02-04,Anand Vihar,318.4583333333333,2,2018,6,Winter,270.6666666666667,303.8194444444444,338.422619047619
2018-02-05,Anand Vihar,359.9583333333333,2,2018,0,Winter,318.4583333333333,316.3611111111111,333.5357142857143
2018-02-06,Anand Vihar,306.0,2,2018,1,Winter,359.9583333333333,328.13888888888886,330.5595238095238
2018-02-07,Anand Vihar,316.2916666666667,2,2018,2,Winter,306.0,327.4166666666667,329.0357142857143
2018-02-08,Anand Vihar,388.0833333333333,2,2018,3,Winter,316.2916666666667,336.7916666666667,325.97023809523813
2018-02-09,Anand Vihar,395.1666666666667,2,2018,4,Winter,388.0833333333333,366.5138888888889,336.375
2018-02-10,Anand Vihar,422.4583333333333,2,2018,5,Winter,395.1666666666667,401.90277777777777,358.05952380952385
2018-02-11,Anand Vihar,338.0,2,2018,6,Winter,422.4583333333333,385.2083333333333,360.8511904761904
2018-02-12,Anand Vihar,142.58333333333334,2,2018,0,Winter,338.0,301.01388888888886,329.7976190476191
2018-02-13,Anand Vihar,260.75,2,2018,1,Winter,142.58333333333334,247.1111111111111,323.33333333333337
2018-02-14,Anand Vihar,215.41666666666666,2,2018,2,Winter,260.75,206.25,308.9226190476191
2018-02-15,Anand Vihar,246.91666666666666,2,2018,3,Winter,215.41666666666666,241.02777777777774,288.7559523809524
2018-02-16,Anand Vihar,287.5,2,2018,4,Winter,246.91666666666666,249.94444444444443,273.375
2018-02-17,Anand Vihar,325.8333333333333,2,2018,5,Winter,287.5,286.75,259.57142857142856
2018-02-18,Anand Vihar,335.4166666666667,2,2018,6,Winter,325.8333333333333,316.24999999999994,259.20238095238096
2018-02-19,Anand Vihar,428.0416666666667,2,2018,0,Winter,335.4166666666667,363.09722222222223,299.98214285714283
2018-02-20,Anand Vihar,424.8333333333333,2,2018,1,Winter,428.0416666666667,396.0972222222222,323.4226190476191
2018-02-21,Anand Vihar,394.0416666666667,2,2018,2,Winter,424.8333333333333,415.63888888888886,348.94047619047615
2018-02-22,Anand Vihar,400.5833333333333,2,2018,3,Winter,394.0416666666667,406.4861111111111,370.89285714285717
2018-02-23,Anand Vihar,421.2916666666667,2,2018,4,Winter,400.5833333333333,405.3055555555556,390.00595238095235
2018-02-24,Anand Vihar,379.0833333333333,2,2018,5,Winter,421.2916666666667,400.3194444444444,397.61309523809524
2018-02-25,Anand Vihar,280.7916666666667,2,2018,6,Winter,379.0833333333333,360.3888888888889,389.8095238095238
2018-02-26,Anand Vihar,231.125,2,2018,0,Winter,280.7916666666667,297.0,361.67857142857144
2018-02-27,Anand Vihar,248.33333333333334,2,2018,1,Winter,231.125,253.41666666666666,336.4642857142857
2018-02-28,Anand Vihar,336.8333333333333,2,2018,2,Winter,248.33333333333334,272.0972222222222,328.2916666666667
2018-03-01,Anand Vihar,353.5833333333333,3,2018,3,Spring,336.8333333333333,312.91666666666663,321.5773809523809
2018-03-02,Anand Vihar,330.5416666666667,3,2018,4,Spring,353.5833333333333,340.3194444444444,308.6130952380953
2018-03-03,Anand Vihar,249.66666666666666,3,2018,5,Spring,330.5416666666667,311.26388888888886,290.125
2018-03-04,Anand Vihar,252.58333333333334,3,2018,6,Spring,249.66666666666666,277.5972222222222,286.09523809523813
2018-03-05,Anand Vihar,230.04166666666666,3,2018,0,Spring,252.58333333333334,244.0972222222222,285.9404761904762
2018-03-06,Anand Vihar,231.66666666666666,3,2018,1,Spring,230.04166666666666,238.0972222222222,283.5595238095238
2018-03-07,Anand Vihar,252.58333333333334,3,2018,2,Spring,231.66666666666666,238.0972222222222,271.5238095238095
2018-03-08,Anand Vihar,398.625,3,2018,3,Spring,252.58333333333334,294.2916666666667,277.95833333333337
2018-03-09,Anand Vihar,304.1666666666667,3,2018,4,Spring,398.625,318.4583333333333,274.1904761904762
2018-03-10,Anand Vihar,200.41666666666666,3,2018,5,Spring,304.1666666666667,301.06944444444446,267.15476190476187
2018-03-11,Anand Vihar,210.95238095238096,3,2018,6,Spring,200.41666666666666,238.5119047619048,261.2074829931973
2018-03-14,Anand Vihar,327.5833333333333,3,2018,2,Spring,210.95238095238096,246.31746031746033,275.1420068027211
2018-03-15,Anand Vihar,364.9166666666667,3,2018,3,Spring,327.5833333333333,301.1507936507937,294.17772108843536
2018-03-16,Anand Vihar,325.5833333333333,3,2018,4,Spring,364.9166666666667,339.3611111111111,304.6062925170068
2018-03-17,Anand Vihar,241.0,3,2018,5,Spring,325.5833333333333,310.5,282.08843537414964
2018-03-20,Anand Vihar,290.375,3,2018,1,Spring,241.0,285.65277777777777,280.11819727891157
2018-03-21,Anand Vihar,335.5416666666667,3,2018,2,Spring,290.375,288.97222222222223,299.42176870748295
2018-03-22,Anand Vihar,259.625,3,2018,3,Spring,335.5416666666667,295.18055555555554,306.375
2018-03-23,Anand Vihar,170.625,3,2018,4,Spring,259.625,255.26388888888889,283.95238095238096
2018-03-24,Anand Vihar,233.54545454545453,3,2018,5,Spring,170.625,221.2651515151515,265.18506493506493
2018-03-25,Anand Vihar,246.21428571428572,3,2018,6,Spring,233.54545454545453,216.7949134199134,253.8466295609153
2018-03-26,Anand Vihar,269.125,3,2018,0,Spring,246.21428571428572,249.6282467532467,257.8644867037724
2018-03-27,Anand Vihar,356.2083333333333,3,2018,1,Spring,269.125,290.515873015873,267.2692486085343
2018-03-28,Anand Vihar,348.0833333333333,3,2018,2,Spring,356.2083333333333,324.4722222222222,269.06091527520095
2018-03-29,Anand Vihar,304.0833333333333,3,2018,3,Spring,348.0833333333333,336.12499999999994,275.41210575139144
2018-03-30,Anand Vihar,347.3333333333333,3,2018,4,Spring,304.0833333333333,333.16666666666663,300.65615337043903
2018-04-01,Anand Vihar,172.83333333333334,4,2018,6,Spring,347.3333333333333,274.74999999999994,291.9829931972789
2018-04-02,Anand Vihar,256.1666666666667,4,2018,0,Spring,172.83333333333334,258.7777777777777,293.40476190476187
2018-04-03,Anand Vihar,207.66666666666666,4,2018,1,Spring,256.1666666666667,212.22222222222217,284.62499999999994
2018-04-04,Anand Vihar,252.66666666666666,4,2018,2,Spring,207.66666666666666,238.83333333333326,269.8333333333333
2018-04-05,Anand Vihar,243.5,4,2018,3,Spring,252.66666666666666,234.6111111111111,254.89285714285714
2018-04-06,Anand Vihar,198.0,4,2018,4,Spring,243.5,231.38888888888883,239.73809523809524
2018-04-07,Anand Vihar,153.5,4,2018,5,Spring,198.0,198.3333333333333,212.04761904761907
2018-04-08,Anand Vihar,140.08333333333334,4,2018,6,Spring,153.5,163.8611111111111,207.36904761904762
2018-04-09,Anand Vihar,139.11111111111111,4,2018,0,Spring,140.08333333333334,144.23148148148144,190.64682539682536
2018-04-11,Anand Vihar,122.0,4,2018,2,Spring,139.11111111111111,133.73148148148144,178.40873015873015
2018-04-12,Anand Vihar,229.75,4,2018,3,Spring,122.0,163.62037037037032,175.13492063492063
2018-04-13,Anand Vihar,320.3333333333333,4,2018,4,Spring,229.75,224.02777777777774,186.11111111111111
2018-04-14,Anand Vihar,244.55,4,2018,5,Spring,320.3333333333333,264.87777777777774,192.76111111111112
2018-04-16,Anand Vihar,231.53846153846155,4,2018,0,Spring,244.55,265.4739316239316,203.90946275946274
2018-04-17,Anand Vihar,337.3333333333333,4,2018,1,Spring,231.53846153846155,271.14059829059823,232.08803418803421
2018-04-18,Anand Vihar,291.35,4,2018,2,Spring,337.3333333333333,286.74059829059826,253.8364468864469
2018-04-19,Anand Vihar,180.83333333333334,4,2018,3,Spring,291.35,269.83888888888885,262.2412087912088
2018-04-20,Anand Vihar,224.35714285714286,4,2018,4,Spring,180.83333333333334,232.1801587301587,261.4708006279435
2018-04-22,Anand Vihar,252.9090909090909,4,2018,6,Spring,224.35714285714286,219.36652236652233,251.8387659959089
2018-04-23,Anand Vihar,245.0,4,2018,0,Spring,252.9090909090909,240.75541125541122,251.90305171019457
2018-04-24,Anand Vihar,309.4347826086956,4,2018,1,Spring,245.0,269.1146245059288,263.0310975773709
2018-04-25,Anand Vihar,417.1333333333333,4,2018,2,Spring,309.4347826086956,323.856038647343,274.43109757737085
2018-04-26,Anand Vihar,407.60869565217394,4,2018,3,Spring,417.1333333333333,378.05893719806755,291.0394826705386
2018-04-27,Anand Vihar,298.125,4,2018,4,Spring,407.60869565217394,374.28900966183573,307.795435051491
2018-04-28,Anand Vihar,288.2083333333333,4,2018,5,Spring,298.125,331.31400966183577,316.91703369094677
2018-04-29,Anand Vihar,262.0,4,2018,6,Spring,288.2083333333333,282.77777777777777,318.215734989648
2018-04-30,Anand Vihar,269.6666666666667,4,2018,0,Spring,262.0,273.29166666666663,321.73954451345753
2018-05-01,Anand Vihar,155.54166666666666,5,2018,1,Spring,269.6666666666667,229.06944444444443,299.7548136645963
2018-05-02,Anand Vihar,135.43478260869566,5,2018,2,Spring,155.54166666666666,186.881038647343,259.5121635610766
2018-05-03,Anand Vihar,145.4090909090909,5,2018,3,Spring,135.43478260869566,145.46184672815104,222.0550771692076
2018-05-04,Anand Vihar,112.89473684210526,5,2018,4,Spring,145.4090909090909,131.24620345329728,195.59361100379405
2018-05-05,Anand Vihar,184.55,5,2018,5,Spring,112.89473684210526,147.61794258373206,180.78527767046074
2018-05-06,Anand Vihar,280.1666666666667,5,2018,6,Spring,184.55,192.53713450292398,183.38051576569885
2018-05-07,Anand Vihar,404.2608695652174,5,2018,0,Spring,280.1666666666667,289.6591787439613,202.60825903692037
2018-05-08,Anand Vihar,208.55555555555554,5,2018,1,Spring,404.2608695652174,297.6610305958132,210.18167173533308
2018-05-09,Anand Vihar,255.6818181818182,5,2018,2,Spring,208.55555555555554,289.499414434197,227.35981967435058
2018-05-10,Anand Vihar,282.77777777777777,5,2018,3,Spring,255.6818181818182,249.00505050505046,246.98391779844866
2018-05-11,Anand Vihar,330.3888888888889,5,2018,4,Spring,282.77777777777777,289.6161616161616,278.0545109479892
2018-05-12,Anand Vihar,294.0,5,2018,5,Spring,330.3888888888889,302.38888888888886,293.69022523370353
2018-05-13,Anand Vihar,188.83333333333334,5,2018,6,Spring,294.0,271.0740740740741,280.64260618608444
2018-05-14,Anand Vihar,152.64285714285714,5,2018,0,Spring,188.83333333333334,211.82539682539678,244.69717584003297
2018-05-15,Anand Vihar,149.22222222222223,5,2018,1,Spring,152.64285714285714,163.56613756613754,236.22098536384252
2018-05-16,Anand Vihar,202.875,5,2018,2,Spring,149.22222222222223,168.24669312169308,228.67715419501133
2018-05-17,Anand Vihar,203.875,5,2018,3,Spring,202.875,185.32407407407405,217.40532879818596
2018-05-18,Anand Vihar,212.5625,5,2018,4,Spring,203.875,206.43749999999997,200.57298752834464
2018-05-21,Anand Vihar,218.125,5,2018,0,Spring,212.5625,211.5208333333333,189.73370181405895
2018-05-22,Anand Vihar,237.85714285714286,5,2018,1,Spring,218.125,222.84821428571425,196.73710317460316
2018-05-23,Anand Vihar,307.53846153846155,5,2018,2,Spring,237.85714285714286,254.50686813186812,218.86504665968954
2018-05-24,Anand Vihar,300.6,5,2018,3,Spring,307.53846153846155,281.99853479853476,240.49044348508636
2018-05-25,Anand Vihar,233.3684210526316,5,2018,4,Spring,300.6,280.502294197031,244.84664649260517
2018-05-26,Anand Vihar,223.0,5,2018,5,Spring,233.3684210526316,252.32280701754382,247.578789349748
2018-05-27,Anand Vihar,319.9,5,2018,6,Spring,223.0,258.75614035087716,262.9127179211766
2018-05-28,Anand Vihar,225.61111111111111,5,2018,0,Spring,319.9,256.17037037037034,263.98216236562104
2018-05-29,Anand Vihar,265.3157894736842,5,2018,1,Spring,225.61111111111111,270.2756335282651,267.9048261679841
2018-05-30,Anand Vihar,205.25,5,2018,2,Spring,265.3157894736842,232.0589668615984,253.29218880534674
2018-05-31,Anand Vihar,194.68421052631578,5,2018,3,Spring,205.25,221.75,238.1613617376775
2018-06-01,Anand Vihar,176.14285714285714,6,2018,4,Summer,194.68421052631578,192.0256892230576,229.9862811791383
2018-06-02,Anand Vihar,132.66666666666666,6,2018,5,Summer,176.14285714285714,167.83124477861315,217.0815192743764
2018-06-03,Anand Vihar,143.5625,6,2018,6,Summer,132.66666666666666,150.79067460317455,191.890447845805
2018-06-04,Anand Vihar,143.58333333333334,6,2018,0,Summer,143.5625,139.93749999999997,180.17219387755102
2018-06-05,Anand Vihar,119.3076923076923,6,2018,1,Summer,143.58333333333334,135.48450854700852,159.31389428240934
2018-06-06,Anand Vihar,116.0,6,2018,2,Summer,119.3076923076923,126.2970085470085,146.56389428240934
2018-06-07,Anand Vihar,190.8181818181818,6,2018,3,Summer,116.0,142.041958041958,146.01160446696161
2018-06-08,Anand Vihar,264.72727272727275,6,2018,4,Summer,190.8181818181818,190.5151515151515,158.666520979021
2018-06-09,Anand Vihar,99.8,6,2018,5,Summer,264.72727272727275,185.1151515151515,153.97128288378286
2018-06-11,Anand Vihar,269.57142857142856,6,2018,0,Summer,99.8,211.3662337662337,171.97255839398696
2018-06-12,Anand Vihar,375.3,6,2018,1,Summer,269.57142857142856,248.22380952380948,205.07493934636793
2018-06-13,Anand Vihar,199.83333333333334,6,2018,2,Summer,375.3,281.56825396825394,216.57860235003093
2018-06-14,Anand Vihar,373.5,6,2018,3,Summer,199.83333333333334,316.21111111111105,253.36431663574518
2018-06-15,Anand Vihar,379.2,6,2018,4,Summer,373.5,317.5111111111111,280.27600494743353
2018-06-16,Anand Vihar,265.0,6,2018,5,Summer,379.2,339.2333333333333,280.31496598639455
2018-06-17,Anand Vihar,149.5,6,2018,6,Summer,265.0,264.5666666666666,287.4149659863946
2018-06-18,Anand Vihar,136.9090909090909,6,2018,0,Summer,149.5,183.80303030303025,268.46320346320346
2018-06-19,Anand Vihar,162.0,6,2018,1,Summer,136.9090909090909,149.4696969696969,237.9917748917749
2018-06-20,Anand Vihar,233.16666666666666,6,2018,2,Summer,162.0,177.35858585858583,242.75367965367963
2018-06-21,Anand Vihar,298.4782608695652,6,2018,3,Summer,233.16666666666666,231.21497584541058,232.03628834933178
2018-06-22,Anand Vihar,381.5,6,2018,4,Summer,298.4782608695652,304.38164251207724,232.36485977790326
2018-06-23,Anand Vihar,269.4166666666667,6,2018,5,Summer,381.5,316.4649758454106,232.99581215885564
2018-06-24,Anand Vihar,208.625,6,2018,6,Summer,269.4166666666667,286.51388888888886,241.44224073028423
2018-06-25,Anand Vihar,236.92307692307693,6,2018,0,Summer,208.625,238.32158119658118,255.72995301799648
2018-06-26,Anand Vihar,64.88888888888889,6,2018,1,Summer,236.92307692307693,170.14565527065523,241.8569371449806
2018-06-27,Anand Vihar,10.538461538461538,6,2018,2,Summer,64.88888888888889,104.11680911680908,210.05290784095132
2018-08-13,Anand Vihar,159.42857142857142,8,2018,0,Summer,10.538461538461538,78.28530728530724,190.18866649223793
2018-08-14,Anand Vihar,173.45833333333334,8,2018,1,Summer,159.42857142857142,114.47512210012206,160.46842839699983
2018-08-15,Anand Vihar,158.45833333333334,8,2018,2,Summer,173.45833333333334,163.781746031746,144.61723792080934
2018-08-16,Anand Vihar,124.54166666666667,8,2018,3,Summer,158.45833333333334,152.15277777777774,132.60533315890459
2018-08-17,Anand Vihar,125.25,8,2018,4,Summer,124.54166666666667,136.0833333333333,116.6520364556079
2018-08-18,Anand Vihar,115.04347826086956,8,2018,5,Summer,125.25,121.61171497584537,123.81697779446226
2018-08-19,Anand Vihar,163.45454545454547,8,2018,6,Summer,115.04347826086956,134.58267457180497,145.6621326396171
2018-08-20,Anand Vihar,202.66666666666666,8,2018,0,Summer,163.45454545454547,160.38823012736052,151.83900338791642
2018-08-21,Anand Vihar,99.75,8,2018,1,Summer,202.66666666666666,155.290404040404,141.30924148315452
2018-08-22,Anand Vihar,102.0,8,2018,2,Summer,99.75,134.80555555555551,133.24376529267835
2018-08-23,Anand Vihar,104.375,8,2018,3,Summer,102.0,102.04166666666663,130.36281291172594
2018-08-24,Anand Vihar,134.8695652173913,8,2018,4,Summer,104.375,113.74818840579707,131.73703651421042
2018-08-25,Anand Vihar,115.75,8,2018,5,Summer,134.8695652173913,118.3315217391304,131.83796819122907
2018-08-26,Anand Vihar,114.45833333333333,8,2018,6,Summer,115.75,121.69263285024151,124.83850931677019
2018-08-27,Anand Vihar,98.47826086956522,8,2018,0,Summer,114.45833333333333,109.56219806763282,109.9544513457557
2018-08-28,Anand Vihar,107.5,8,2018,1,Summer,98.47826086956522,106.81219806763282,111.06159420289855
2018-08-29,Anand Vihar,88.0,8,2018,2,Summer,107.5,97.99275362318838,109.06159420289855
2018-08-30,Anand Vihar,148.28571428571428,8,2018,3,Summer,88.0,114.59523809523806,115.33455338657203
2018-08-31,Anand Vihar,208.42857142857142,8,2018,4,Summer,148.28571428571428,148.23809523809518,125.84298284531202
2018-09-01,Anand Vihar,121.66666666666667,9,2018,5,Autumn,208.42857142857142,159.4603174603174,126.68822094055012
2018-09-02,Anand Vihar,144.91666666666666,9,2018,6,Autumn,121.66666666666667,158.33730158730154,131.03941141674062
2018-09-03,Anand Vihar,154.5,9,2018,0,Autumn,144.91666666666666,140.3611111111111,139.0425170068027
2018-09-04,Anand Vihar,193.75,9,2018,1,Autumn,154.5,164.38888888888886,151.3639455782313
2018-09-05,Anand Vihar,159.54166666666666,9,2018,2,Autumn,193.75,169.26388888888883,161.5841836734694
2018-09-06,Anand Vihar,222.33333333333334,9,2018,3,Autumn,159.54166666666666,191.87499999999997,172.16241496598641
2018-09-07,Anand Vihar,158.95833333333334,9,2018,4,Autumn,222.33333333333334,180.27777777777774,165.0952380952381
2018-09-08,Anand Vihar,105.58333333333333,9,2018,5,Autumn,158.95833333333334,162.29166666666666,162.79761904761904
2018-09-09,Anand Vihar,82.71428571428571,9,2018,6,Autumn,105.58333333333333,115.7519841269841,153.91156462585033
2018-09-10,Anand Vihar,125.79166666666667,9,2018,0,Autumn,82.71428571428571,104.69642857142854,149.81037414965985
2018-09-11,Anand Vihar,142.0,9,2018,1,Autumn,125.79166666666667,116.83531746031743,142.4175170068027
2018-09-12,Anand Vihar,168.66666666666666,9,2018,2,Autumn,142.0,145.4861111111111,143.72108843537416
2018-09-13,Anand Vihar,177.0,9,2018,3,Autumn,168.66666666666666,162.55555555555551,137.24489795918367
2018-09-14,Anand Vihar,154.04166666666666,9,2018,4,Autumn,177.0,166.5694444444444,136.5425170068027
2018-09-15,Anand Vihar,196.66666666666666,9,2018,5,Autumn,154.04166666666666,175.90277777777771,149.55442176870747
2018-09-16,Anand Vihar,172.4,9,2018,6,Autumn,196.66666666666666,174.36944444444438,162.36666666666665
2018-09-17,Anand Vihar,197.33333333333334,9,2018,0,Autumn,172.4,188.79999999999995,172.58690476190478
2018-09-18,Anand Vihar,181.6153846153846,9,2018,1,Autumn,197.33333333333334,183.78290598290596,178.24624542124542
2018-09-19,Anand Vihar,233.4090909090909,9,2018,2,Autumn,181.6153846153846,204.1192696192696,187.49516317016315
2018-09-24,Anand Vihar,102.22222222222223,9,2018,0,Autumn,233.4090909090909,172.41556591556585,176.81262348762348
2018-09-25,Anand Vihar,102.23076923076923,9,2018,1,Autumn,102.22222222222223,145.9540274540274,169.41106671106672
2018-09-26,Anand Vihar,202.25,9,2018,2,Autumn,102.23076923076923,135.56766381766377,170.20868575868576
2018-09-27,Anand Vihar,302.7083333333333,9,2018,3,Autumn,202.25,202.39636752136747,188.82416194916192
2018-09-28,Anand Vihar,354.93333333333334,9,2018,4,Autumn,302.7083333333333,286.63055555555553,211.33844766344765
2018-09-29,Anand Vihar,235.91666666666666,9,2018,5,Autumn,354.93333333333334,297.8527777777777,219.09577367077367
2018-09-30,Anand Vihar,180.91666666666666,9,2018,6,Autumn,235.91666666666666,257.25555555555553,211.59685592185593
2018-10-01,Anand Vihar,173.76470588235293,10,2018,0,Autumn,180.91666666666666,196.8660130718954,221.81721073044602
2018-10-02,Anand Vihar,175.22222222222223,10,2018,1,Autumn,173.76470588235293,176.6345315904139,232.24456115779645
2018-10-03,Anand Vihar,219.0,10,2018,2,Autumn,175.22222222222223,189.32897603485836,234.6374183006536
2018-10-04,Anand Vihar,304.4166666666667,10,2018,3,Autumn,219.0,232.8796296296296,234.88146591970118
2018-10-05,Anand Vihar,359.6666666666667,10,2018,4,Autumn,304.4166666666667,294.3611111111111,235.55765639589168
2018-10-06,Anand Vihar,316.375,10,2018,5,Autumn,359.6666666666667,326.8194444444444,247.0517040149393
2018-10-07,Anand Vihar,283.2916666666667,10,2018,6,Autumn,316.375,319.77777777777777,261.6767040149393
2018-10-08,Anand Vihar,360.3333333333333,10,2018,0,Autumn,283.2916666666667,319.99999999999994,288.32936507936506
2018-10-09,Anand Vihar,267.9583333333333,10,2018,1,Autumn,360.3333333333333,303.86111111111103,301.5773809523809
2018-10-10,Anand Vihar,277.3157894736842,10,2018,2,Autumn,267.9583333333333,301.86915204678354,309.9082080200501
2018-10-11,Anand Vihar,223.25,10,2018,3,Autumn,277.3157894736842,256.17470760233914,298.312969924812
2018-10-12,Anand Vihar,198.41666666666666,10,2018,4,Autumn,223.25,232.9941520467836,275.27725563909775
2018-10-13,Anand Vihar,354.7083333333333,10,2018,5,Autumn,198.41666666666666,258.7916666666666,280.7534461152882
2018-10-14,Anand Vihar,280.5833333333333,10,2018,6,Autumn,354.7083333333333,277.9027777777777,280.36654135338347
2018-10-15,Anand Vihar,331.7083333333333,10,2018,0,Autumn,280.5833333333333,322.33333333333326,276.27725563909775
2018-10-16,Anand Vihar,414.25,10,2018,1,Autumn,331.7083333333333,342.1805555555555,297.17606516290726
2018-10-17,Anand Vihar,365.7916666666667,10,2018,2,Autumn,414.25,370.5833333333333,309.81547619047615
2018-10-18,Anand Vihar,339.0416666666667,10,2018,3,Autumn,365.7916666666667,373.02777777777777,326.35714285714283
2018-10-19,Anand Vihar,357.6666666666667,10,2018,4,Autumn,339.0416666666667,354.1666666666667,349.10714285714283
2018-10-20,Anand Vihar,371.625,10,2018,5,Autumn,357.6666666666667,356.11111111111103,351.5238095238095
2018-10-21,Anand Vihar,345.5416666666667,10,2018,6,Autumn,371.625,358.27777777777777,360.80357142857144
2018-10-22,Anand Vihar,331.5416666666667,10,2018,0,Autumn,345.5416666666667,349.56944444444434,360.7797619047619
2018-10-23,Anand Vihar,364.25,10,2018,1,Autumn,331.5416666666667,347.11111111111103,353.63690476190476
2018-10-24,Anand Vihar,431.75,10,2018,2,Autumn,364.25,375.8472222222222,363.05952380952385
2018-10-25,Anand Vihar,348.25,10,2018,3,Autumn,431.75,381.4166666666666,364.375
2018-10-26,Anand Vihar,430.0,10,2018,4,Autumn,348.25,403.33333333333326,374.70833333333337
2018-10-27,Anand Vihar,440.375,10,2018,5,Autumn,430.0,406.20833333333326,384.5297619047619
2018-10-28,Anand Vihar,405.0416666666667,10,2018,6,Autumn,440.375,425.13888888888886,393.0297619047619
2018-10-29,Anand Vihar,457.2083333333333,10,2018,0,Autumn,405.0416666666667,434.20833333333326,410.98214285714283
2018-10-30,Anand Vihar,464.0833333333333,10,2018,1,Autumn,457.2083333333333,442.11111111111103,425.2440476190476
2018-10-31,Anand Vihar,405.9166666666667,10,2018,2,Autumn,464.0833333333333,442.40277777777766,421.55357142857144
2018-11-01,Anand Vihar,442.95652173913044,11,2018,3,Autumn,405.9166666666667,437.65217391304344,435.0830745341615
2018-11-02,Anand Vihar,387.2916666666667,11,2018,4,Autumn,442.95652173913044,412.05495169082116,428.981884057971
2018-11-03,Anand Vihar,335.3333333333333,11,2018,5,Autumn,387.2916666666667,388.52717391304344,413.97593167701865
